Level	Subject	Lemma	ZH	Definition	Example
P3	science	explain your reasoning -12	解释理由	Phrase: explain your reasoning -12	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P3	science	explain your reasoning -15	解释理由	Phrase: explain your reasoning -15	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P3	science	explain your reasoning -23	解释理由	Phrase: explain your reasoning -23	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P3	science	explain your reasoning -40	解释理由	Phrase: explain your reasoning -40	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P3	science	explain your reasoning -9	解释理由	Phrase: explain your reasoning -9	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P3	science	explain your reasoning 3	解释理由	Phrase: explain your reasoning 3	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P3	science	fabric	布料	A science word: fabric.	{'en': "I can use 'fabric' in my answer.", 'zh': '我可以在答案里用“布料”。'}
P3	science	fair test	公平测试	A useful phrase: fair test.	{'en': 'Question: fair test?', 'zh': '问题：公平测试？'}
P3	science	fish and reptiles	鱼类和爬行动物	A useful phrase: fish and reptiles.	{'en': 'Question: fish and reptiles?', 'zh': '问题：鱼类和爬行动物？'}
P3	science	flexible	柔韧的	A science word: flexible.	{'en': "I can use 'flexible' in my answer.", 'zh': '我可以在答案里用“柔韧的”。'}
P3	science	flexible or rigid	柔软或坚硬	A useful phrase: flexible or rigid.	{'en': 'Question: flexible or rigid?', 'zh': '问题：柔软或坚硬？'}
P3	science	float	漂浮	A science word: float.	{'en': "I can use 'float' in my answer.", 'zh': '我可以在答案里用“漂浮”。'}
P3	science	float on water	浮在水上	Phrase: float on water	{'en': "Use the phrase 'float on water' in a sentence.", 'zh': '在句子里用“浮在水上”。'}
P3	science	float or sink	浮或沉	A useful phrase: float or sink.	{'en': 'Question: float or sink?', 'zh': '问题：浮或沉？'}
P3	science	food	食物	A science word: food.	{'en': "I can use 'food' in my answer.", 'zh': '我可以在答案里用“食物”。'}
P3	science	food chain	食物链	A useful phrase: food chain.	{'en': 'Question: food chain?', 'zh': '问题：食物链？'}
P3	science	force	（可查词典）	A science word: force.	{'en': "I can use 'force' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P3	science	friction	（可查词典）	A science word: friction.	{'en': "I can use 'friction' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P3	science	fungus	真菌	A science word: fungus.	{'en': "I can use 'fungus' in my answer.", 'zh': '我可以在答案里用“真菌”。'}
P3	science	give birth	生孩子	Phrase: give birth	{'en': "Use the phrase 'give birth' in a sentence.", 'zh': '在句子里用“生孩子”。'}
P3	science	glass	玻璃	A science word: glass.	{'en': "I can use 'glass' in my answer.", 'zh': '我可以在答案里用“玻璃”。'}
P3	science	group	分组	A science word: group.	{'en': "I can use 'group' in my answer.", 'zh': '我可以在答案里用“分组”。'}
P3	science	grow	生长	A science word: grow.	{'en': "I can use 'grow' in my answer.", 'zh': '我可以在答案里用“生长”。'}
P3	science	grow and change	生长和变化	A useful phrase: grow and change.	{'en': 'Question: grow and change?', 'zh': '问题：生长和变化？'}
P3	science	habitat	栖息地	A science word: habitat.	{'en': "I can use 'habitat' in my answer.", 'zh': '我可以在答案里用“栖息地”。'}
P3	science	hard	硬的	A science word: hard.	{'en': "I can use 'hard' in my answer.", 'zh': '我可以在答案里用“硬的”。'}
P3	science	hatch from eggs	从卵孵化	A useful phrase: hatch from eggs.	{'en': 'Question: hatch from eggs?', 'zh': '问题：从卵孵化？'}
P3	science	heat	（可查词典）	A science word: heat.	{'en': "I can use 'heat' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P3	science	how it is used	如何使用	A useful phrase: how it is used.	{'en': 'Question: how it is used?', 'zh': '问题：如何使用？'}
P3	science	insect life cycle	昆虫生命周期	A useful phrase: insect life cycle.	{'en': 'Question: insect life cycle?', 'zh': '问题：昆虫生命周期？'}
P3	science	label the parts	标注部分	A useful phrase: label the parts.	{'en': 'Question: label the parts?', 'zh': '问题：标注部分？'}
P3	science	larva	幼虫	A science word: larva.	{'en': "I can use 'larva' in my answer.", 'zh': '我可以在答案里用“幼虫”。'}
P3	science	larva and pupa	幼虫和蛹	A useful phrase: larva and pupa.	{'en': 'Question: larva and pupa?', 'zh': '问题：幼虫和蛹？'}
P3	science	life cycle	生命周期	A science word: life cycle.	{'en': "We use the phrase 'life cycle' in a question.", 'zh': '我们在问题里会用到短语“生命周期”。'}
P3	science	life-cycle	（可查词典）	A science word: life-cycle.	{'en': "I can use 'life-cycle' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P3	science	light	（可查词典）	A science word: light.	{'en': "I can use 'light' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P3	science	living	有生命的	A science word: living.	{'en': "I can use 'living' in my answer.", 'zh': '我可以在答案里用“有生命的”。'}
P3	science	living things	生物	A useful phrase: living things.	{'en': 'Question: living things?', 'zh': '问题：生物？'}
P3	science	made of	由…制成	A useful phrase: made of.	{'en': 'Question: made of?', 'zh': '问题：由…制成？'}
P3	science	made of material	由材料制成	Phrase: made of material	{'en': "Use the phrase 'made of material' in a sentence.", 'zh': '在句子里用“由材料制成”。'}
P3	science	magnet	（可查词典）	A science word: magnet.	{'en': "I can use 'magnet' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P3	science	magnetic	有磁性	A useful phrase: magnetic.	{'en': 'Question: magnetic?', 'zh': '问题：有磁性？'}
P3	science	make a prediction	做预测	A useful phrase: make a prediction.	{'en': 'Question: make a prediction?', 'zh': '问题：做预测？'}
P3	science	mammals and birds	哺乳动物和鸟类	A useful phrase: mammals and birds.	{'en': 'Question: mammals and birds?', 'zh': '问题：哺乳动物和鸟类？'}
P3	science	material	材料	A science word: material.	{'en': "I can use 'material' in my answer.", 'zh': '我可以在答案里用“材料”。'}
P3	science	materials around us	身边的材料	A useful phrase: materials around us.	{'en': 'Question: materials around us?', 'zh': '问题：身边的材料？'}
P3	science	measure	测量	A science word: measure.	{'en': "I can use 'measure' in my answer.", 'zh': '我可以在答案里用“测量”。'}
P3	science	metal	金属	A science word: metal.	{'en': "I can use 'metal' in my answer.", 'zh': '我可以在答案里用“金属”。'}
P3	science	motion	（可查词典）	A science word: motion.	{'en': "I can use 'motion' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P3	science	need	需要	A science word: need.	{'en': "I can use 'need' in my answer.", 'zh': '我可以在答案里用“需要”。'}
P3	science	needs air	需要空气	Phrase: needs air	{'en': "Use the phrase 'needs air' in a sentence.", 'zh': '在句子里用“需要空气”。'}
P3	science	needs air and water	需要空气和水	A useful phrase: needs air and water.	{'en': 'Question: needs air and water?', 'zh': '问题：需要空气和水？'}
P3	science	needs water	需要水	Phrase: needs water	{'en': "Use the phrase 'needs water' in a sentence.", 'zh': '在句子里用“需要水”。'}
P3	science	non-living	无生命的	A science word: non-living.	{'en': "I can use 'non-living' in my answer.", 'zh': '我可以在答案里用“无生命的”。'}
P3	science	non-living things	非生物	A useful phrase: non-living things.	{'en': 'Question: non-living things?', 'zh': '问题：非生物？'}
P3	science	observe	观察	A science word: observe.	{'en': "I can use 'observe' in my answer.", 'zh': '我可以在答案里用“观察”。'}
P3	science	observe and record	观察并记录	A useful phrase: observe and record.	{'en': 'Question: observe and record?', 'zh': '问题：观察并记录？'}
P3	science	opaque	不透明的	A science word: opaque.	{'en': "I can use 'opaque' in my answer.", 'zh': '我可以在答案里用“不透明的”。'}
P3	science	paper	纸	A science word: paper.	{'en': "I can use 'paper' in my answer.", 'zh': '我可以在答案里用“纸”。'}
P3	science	physical properties	物理性质	A useful phrase: physical properties.	{'en': 'Question: physical properties?', 'zh': '问题：物理性质？'}
P3	science	plant	植物	A science word: plant.	{'en': "I can use 'plant' in my answer.", 'zh': '我可以在答案里用“植物”。'}
P3	science	plastic	塑料	A science word: plastic.	{'en': "I can use 'plastic' in my answer.", 'zh': '我可以在答案里用“塑料”。'}
P3	science	property	性质	A science word: property.	{'en': "I can use 'property' in my answer.", 'zh': '我可以在答案里用“性质”。'}
P3	science	pull	（可查词典）	A science word: pull.	{'en': "I can use 'pull' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P3	science	pupa	蛹	A science word: pupa.	{'en': "I can use 'pupa' in my answer.", 'zh': '我可以在答案里用“蛹”。'}
P3	science	push	（可查词典）	A science word: push.	{'en': "I can use 'push' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P3	science	read the question	读题	Phrase: read the question	{'en': 'Remember to read the question.', 'zh': '记得读题。'}
P3	science	read the question -13	读题	Phrase: read the question -13	{'en': 'Remember to read the question.', 'zh': '记得读题。'}
P3	science	read the question -16	读题	Phrase: read the question -16	{'en': 'Remember to read the question.', 'zh': '记得读题。'}
P3	science	read the question -20	读题	Phrase: read the question -20	{'en': 'Remember to read the question.', 'zh': '记得读题。'}
P3	science	read the question -25	读题	Phrase: read the question -25	{'en': 'Remember to read the question.', 'zh': '记得读题。'}
P3	science	read the question -29	读题	Phrase: read the question -29	{'en': 'Remember to read the question.', 'zh': '记得读题。'}
P3	science	read the question -35	读题	Phrase: read the question -35	{'en': 'Remember to read the question.', 'zh': '记得读题。'}
P3	science	read the question -4	读题	Phrase: read the question -4	{'en': 'Remember to read the question.', 'zh': '记得读题。'}
P3	science	read the question 0	读题	Phrase: read the question 0	{'en': 'Remember to read the question.', 'zh': '记得读题。'}
P3	science	read the question 2	读题	Phrase: read the question 2	{'en': 'Remember to read the question.', 'zh': '记得读题。'}
P3	science	read the question 5	读题	Phrase: read the question 5	{'en': 'Remember to read the question.', 'zh': '记得读题。'}
P3	science	reproduce	繁殖	A science word: reproduce.	{'en': "I can use 'reproduce' in my answer.", 'zh': '我可以在答案里用“繁殖”。'}
P3	science	respond	反应	A science word: respond.	{'en': "I can use 'respond' in my answer.", 'zh': '我可以在答案里用“反应”。'}
P3	science	respond to changes	对变化作出反应	A useful phrase: respond to changes.	{'en': 'Question: respond to changes?', 'zh': '问题：对变化作出反应？'}
P3	science	result	结果	A science word: result.	{'en': "I can use 'result' in my answer.", 'zh': '我可以在答案里用“结果”。'}
P3	science	results table	结果表	A useful phrase: results table.	{'en': 'Question: results table?', 'zh': '问题：结果表？'}
P3	science	rigid	坚硬的	A science word: rigid.	{'en': "I can use 'rigid' in my answer.", 'zh': '我可以在答案里用“坚硬的”。'}
P3	science	rough	粗糙的	A science word: rough.	{'en': "I can use 'rough' in my answer.", 'zh': '我可以在答案里用“粗糙的”。'}
P3	science	rubber	橡胶	A science word: rubber.	{'en': "I can use 'rubber' in my answer.", 'zh': '我可以在答案里用“橡胶”。'}
P3	science	safety	（可查词典）	A science word: safety.	{'en': "I can use 'safety' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
